review_id,review_title,review_text,star_rating,tag,review_date
11339,Good digital experience,The online experience was smooth and straightforward. The whole experience felt straightforward. I found the app simple to use and reliable. I would recommend them.,5,website_app,2024-07-25
11340,Retirement estimates easy to understand,The retirement projection was clear and helpful. It gave me more confidence in managing my pension. I would recommend them.,5,retirement_projection,2025-12-05
11341,Contribution process was smooth,The payment records were easy to understand and everything matched up. My contributions have been processed correctly and clearly shown. Very satisfied overall.,5,contributions,2025-06-25
11342,Mostly fine contribution process,Payments were reflected eventually and the process was acceptable. It was acceptable overall.,3,contributions,2025-04-26
11343,Retirement support was helpful,The retirement withdrawal process was handled clearly and efficiently. I was pleased with how straightforward the pension access process was. I would happily use the service again.,5,withdrawals_retirement,2025-01-26
11344,Contribution process was smooth,Employer contributions appeared as expected and without delay. Everything felt well organised. Very satisfied overall.,5,contributions,2025-04-22
11345,Transfer was acceptable,"The transfer worked out in the end, but it was a fairly average experience. It was fine in the end.",5,pension_transfer,2024-05-04
11346,Pension transfer was straightforward,Everything around the transfer was clearly explained and completed efficiently. The information provided was clear. My pension transfer was handled smoothly from start to finish. A positive expereince all round.,5,pension_transfer,2025-01-06
11347,Steady but not exciting,"The returns have been okay, but nothing especially impressive. Nothing really stood out either way. Growth has been steady enough, although not outstanding. It was acceptable overall.",5,fund_performance,2024-08-03
11348,Password reset did not work,Getting access to the account has been frustrating. Communication could have been better. I have had repeated trouble logging into my account. I came away disappointed.,2,login_access,2025-06-30
11349,No trouble logging in now,Getting back into my account was easier than expected. The information provided was clear. Very satisfied overall.,3,login_access,2025-05-19
11350,Good digital experience,The website was clear and easy to navigate. It gave me more confidence in managing my pension. I would happily use the service again.,5,website_app,2025-06-18
11351,Transfer process went well,I was pleased with how easily the transfer went through. My pension transfer was handled smoothly from start to finish. Very satisfied overall.,5,pension_transfer,2024-09-11
11352,Fees are disappointing,The costs feel too high for what is being offered. The experience felt poorly managed. I expected better value for money. I came away disappointed.,1,fees_charges,2024-09-03
11353,Good digital experience,The online experience was smooth and straightforward. The whole experience felt straightforward. Very satisfied overall.,5,website_app,2025-05-27
11354,Easy to get back into account,"I had a login issue at first, but it was resolved quickly. The whole experience felt straightforward. Support helped me regain access to the account very quickly. No real complaints from me.",5,login_access,2024-08-07
11355,Excellent customer service,"Customer service was polite, efficient and helpful. Everything felt well organised. The team made the whole process much easier for me. I would happily use the service again.",5,customer_service,2025-12-18
11356,Digital experience was poor,The digital platform needs improvement. It created unnecessary stress. This needs improvement.,1,website_app,2025-04-08
11357,Slow response from support,The support team did not help enough with my issue. The experience felt poorly managed. Responses took too long and the problem was not handled well. I came away disappointed.,1,customer_service,2025-12-08
11358,Very helpful team,The support team resolved my issue quickly. I was impressed by how professional the customer service was. I would recommend them.,5,customer_service,2025-03-01
11359,Online account is simple to navigate,Using the website made managing my pension much easier. The whole experience felt straightforward. The website was clear and easy to navigate. I would happily use the service again.,5,website_app,2024-08-31
11360,Happy with fund performance,Returns have looked solid and the information provided was clear. Everything felt well organised. The fund performance has been stronger than I expected. I would happily use the service again.,5,fund_performance,2024-08-16
11361,App works really well,I found the app simple to use and reliable. A positive expereince all round.,5,website_app,2024-10-10
11362,No issues with contributions,Employer contributions appeared as expected and without delay. Everything felt well organised. My contributions have been processed correctly and clearly shown. I would recommend them.,5,contributions,2025-02-25
11363,Very helpful team,"Customer service was polite, efficient and helpful. It gave me more confidence in managing my pension. I would happily use the service again.",5,customer_service,2025-10-27
11364,No trouble logging in now,The access problem was sorted without much hassle. The information provided was clear. A positive experience all round.,5,login_access,2024-12-06
11365,Good value overall,The overall value for money feels good to me. The fees seem fair for the service being provided. I would recommend them.,4,fees_charges,2025-01-03
11366,Retirement estimates were fine,The forecast tool was acceptable and gave a general idea. It more or less did the job. There is room for improvement.,5,retirement_projection,2024-12-25
11367,Very helpful team,I was impressed by how professional the customer service was. It gave me more confidence in managing my pension. No real complaints from me.,5,customer_service,2024-05-30
11368,Happy with the fee structure,The cost structure seemed reasonable and clear. The information provided was clear. The overall value for money feels good to me. No real complaints from me.,5,fees_charges,2024-10-25
11369,Withdrawal process went well,The retirement withdrawal process was handled clearly and efficiently. I was pleased with how straightforward the pension access process was. A positive experience all round.,5,withdrawals_retirement,2025-06-13
11370,Website easy to use,The website was clear and easy to navigate. Everything felt well organised. The online experience was smooth and straightforward. No real complaints from me.,5,website_app,2025-08-21
11371,Access problem sorted,"I had a login issue at first, but it was resolved quickly. The information provided was clear. A positive experience all round.",5,login_access,2024-03-09
11372,Retirement withdrawal process was smooth,The process of accessing my pension in retirement was smooth. The retirement withdrawal process was handled clearly and efficiently. I would recommend them.,4,withdrawals_retirement,2025-06-19
11373,Helpful support team,"Customer servce was polite, efficient and helpful. The whole experience felt straightforward. The team made the whole process much easier for me. No real complaints from me.",5,customer_service,2025-05-04
11374,Customer service was brilliant,"The team made the whole process much easier for me. Everything felt well organised. Customer service was polite, efficient and helpful. I would recommend them.",5,customer_service,2025-08-05
11375,Retirement support was helpful,The retirement withdrawal process was handled clearly and efficiently. The information provided was clear. I would happily use the service again.,5,withdrawals_retirement,2025-01-22
11376,Easy to get back into account,Support helped me regain access to the account very quickly. The access problem was sorted without much hassle. I would happily use the service again.,5,login_access,2024-02-17
11377,Some login friction,"It took a little time to sign in properly, but it was resolved. I had some issues accessing the account, although it worked eventually. Nothing terrible, but not especially impressive either.",5,login_access,2025-07-27
11378,Useful pension forecast,I found the pension forecast easy to understand. The information provided was clear. The projection tools gave me a useful picture of my retirement planning. A positive experience all round.,5,retirement_projection,2025-12-03
11379,Website easy to use,I found the app simple to use and reliable. The whole experience felt straightforward. I would recommend them.,4,website_app,2024-01-24
11380,Pension transfer was straightforward,I was pleased with how easily the transfer went through. The process of moving my old pension was straightforward. I would recommend them.,4,pension_transfer,2025-01-24
11381,Reasonable help overall,"Support was fine, although not especially memorable. It was manageable, just not especially smooth. The service team did what they needed to do. Nothing terrible, but not especially impressive either.",5,customer_service,2024-12-23
11382,Move from old provider was simple,Everything around the transfer was clearly explained and completed efficiently. I was pleased with how easily the transfer went through. I would happily use the service again.,5,pension_transfer,2025-01-12
11383,Great service from support,"Customer service was polite, efficient and helpful. The whole experience felt straightforward. I was impressed by how professional the customer service was. No real complaints from me.",5,customer_service,2025-05-29
11384,Happy with the fee structure,The fees seem fair for the service being provided. The whole experience felt straightforward. The overall value for money feels good to me. A positive experience all round.,5,fees_charges,2024-07-01
11385,Support fixed my login issue,"Support helped me regain access to the account very quickly. The whole experience felt straightforward. I had a login issue at first, but it was resolved quickly. A positive experience all round.",5,login_access,2025-02-03
11386,Online account is simple to navigate,Using the website made managing my pension much easier. It gave me more confidence in managing my pension. The online experience was smooth and straightforward. Very satisfied overall.,5,website_app,2025-10-21
11387,Fees are disappointing,The charges seemed disappointing and poor value. I am not happy with the level of fees being charged. This needs improvement.,1,fees_charges,2025-01-28
11388,Pension transfer was straightforward,Everything around the transfer was clearly explained and completed efficiently. I would happily use the servce again.,5,pension_transfer,2024-01-09
11389,Contributions showing correctly,The payment records were easy to understand and everything matched up. Everything felt well organised. A positive experience all round.,5,contributions,2025-08-01
11390,Happy with fund performance,The fund performance has been stronger than I expected. The information provided was clear. The investment performance has given me more confidence in my pension. A positive experience all round.,5,fund_performance,2024-09-14
11391,Poor value for money,The costs feel too high for what is being offered. I came away disappointed.,1,fees_charges,2025-01-02
11392,Mostly fine contribution process,There was nothing especially good or bad about the way contributions were shown. Nothing really stood out either way. There is room for improvement.,3,contributions,2024-03-12
11393,Move from old provider was simple,My pension transfer was handled smoothly from start to finish. The process of moving my old pension was straightforward. No real complaints from me.,5,pension_transfer,2025-07-04
11394,No major problems with payments,There was nothing especially good or bad about the way contributions were shown. The contribution process seemed okay overall. It was acceptable overall.,5,contributions,2025-11-05
11395,Helpful retirement projection,The retirement estimate information was presented well. The whole experience felt straightforward. I would happily use the service again.,5,retirement_projection,2024-11-02
11396,Smooth website and app,The website was clear and easy to navigate. Everything felt well organised. The online experience was smooth and straightforward. Very satisfied overall.,4,website_app,2024-02-12
11397,Good digital experience,Using the website made managing my pension much easier. It gave me more confidence in managing my pension. No real complaints from me.,5,website_app,2024-07-23
11398,Pension transfer was straightforward,My pension transfer was handled smoothly from start to finish. Everything felt well organised. No real complaints from me.,5,pension_transfer,2024-09-29
11399,Customer service was brilliant,"The team made the whole process much easier for me. It gave me more confidence in managing my pension. Customer service was polite, efficient and helpful. A positive experience all round.",5,customer_service,2024-02-07
11400,Website easy to use,The online experience was smooth and straightforward. Using the website made managing my pension much easier. Very satisfied overall.,5,website_app,2024-09-14
11401,Payments not showing properly,The contribution information looked incorrect and caused concern. Communication could have been better. I would be hesitant to recommend them.,2,contributions,2025-01-27
11402,Pension performing well,I have been pleased with how my pension pot has grown. The information provided was clear. Returns have looked solid and the information provided was clear. No real complaints from me.,5,fund_performance,2025-06-04
11403,Good experience with taking pension,Taking money from the pension was easier than I expected. Everything felt well organised. The retirement withdrawal process was handled clearly and efficiently. No real complaints from me.,5,withdrawals_retirement,2024-01-03
11404,Customer service was brilliant,"I was impressed by how professional the customer service was. Everything felt well organised. Customer service was polite, efficient and helpful. Very satisfied overall.",5,customer_service,2024-10-10
11405,Customer service was okay,"The support I recieved was acceptable, but nothing special. A fairly average experience overall.",5,customer_service,2025-04-14
11406,Happy with fund performance,Returns have looked solid and the information provided was clear. Everything felt well organised. I have been pleased with how my pension pot has grown. Very satisfied overall.,5,fund_performance,2024-12-04
11407,Reasonable fees,The overall value for money feels good to me. Everything felt well organised. The fees seem fair for the service being provided. Very satisfied overall.,4,fees_charges,2025-04-26
11408,Customer service was brilliant,The team made the whole process much easier for me. A positive expereince all round.,5,customer_service,2024-04-28
11409,Good value overall,The cost structure seemed reasonable and clear. The whole experience felt straightforward. Very satisfied overall.,5,fees_charges,2025-06-07
11410,Verification process was smooth,My documents were checked without any issues. It gave me more confidence in managing my pension. The verification process was handled efficiently. No real complaints from me.,5,identity_verification,2024-02-12
11411,Verification was unclear,The identity verification process was frustrating. I came away disappointed.,1,identity_verification,2024-08-20
11412,Retirement support was helpful,The retirement withdrawal process was handled clearly and efficiently. I was pleased with how straightforward the pension access process was. I would recommend them. 👏,5,withdrawals_retirement,2024-06-20
11413,Disappointed with fund performance,My pension growth has not felt strong enough. This needs improvement.,1,fund_performance,2024-04-08
11414,Retirement process took too long,The withdrawal process took too long and was not clear enough. The retirement access process felt poorly handled. I came away disappointed.,1,withdrawals_retirement,2025-02-17
11415,Pension performing well,The investment performance has given me more confidence in my pension. Returns have looked solid and the information provided was clear. A positive experience all round.,5,fund_performance,2025-09-25
11416,Withdrawal process went well,The retirement withdrawal process was handled clearly and efficiently. The whole experience felt straightforward. Taking money from the pension was easier than I expected. Very satisfied overall.,5,withdrawals_retirement,2025-04-22
11417,Contributions showing correctly,I had no issues with how contributions were handled. The information provided was clear. A positive experience all round.,5,contributions,2025-04-11
11418,Excellent customer service,"The team made the whole process much easier for me. The whole experience felt straightforward. Customer service was polite, efficient and helpful. Very satisfied overall.",5,customer_service,2024-03-06
11419,Happy with fund performance,I have been pleased with how my pension pot has grown. The information provided was clear. The fund performance has been stronger than I expected. A positive experience all round.,5,fund_performance,2024-01-20
11420,Online account is simple to navigate,I found the app simple to use and reliable. The website was clear and easy to navigate. A positive experience all round.,5,website_app,2025-07-01
11421,Pleased with investment performance,I have been pleased with how my pension pot has grown. Returns have looked solid and the information provided was clear. I would happily use the service again.,5,fund_performance,2024-03-17
11422,Average transfer experience,"The transfer worked out in the end, but it was a fairly average experience. The experience felt fairly ordinary. Nothing terrible, but not especially impressive either.",4,pension_transfer,2024-03-20
11423,Nothing unusual about costs,"Charges seemed acceptable, although not especially competitive. It was manageable, just not especially smooth. It was acceptable overall.",5,fees_charges,2025-10-23
11424,Good digital experience,The website was clear and easy to navigate. It gave me more confidence in managing my pension. A positive experience all round.,5,website_app,2025-10-13
11425,Pleased with investment performance,Returns have looked solid and the information provided was clear. The investment performance has given me more confidence in my pension. No real complaints from me.,5,fund_performance,2024-11-02
11426,Transfer completed smoothly,My pension transfer was handled smoothly from start to finish. Everything felt well organised. The process of moving my old pension was straightforward. No real complaints from me.,5,pension_transfer,2025-10-26
11427,Not happy with investment performance,My pension growth has not felt strong enough. Communication could have been better. I came away disappointed.,1,fund_performance,2024-02-24
11428,Very helpful team,"Customer servce was polite, efficient and helpful. No real complaints from me.",5,customer_service,2025-03-24
11429,Verification was unclear,Document checks took too long and were not clearly explained. I expected much better.,1,identity_verification,2024-05-24
11430,Very helpful team,The support team resolved my issue quickly. The information provided was clear. I was impressed by how professional the customer service was. A positive experience all round.,5,customer_service,2025-04-06
11431,Easy to get back into account,Support helped me regain access to the account very quickly. It gave me more confidence in managing my pension. Getting back into my account was easier than expected. A positive experience all round.,4,login_access,2024-02-29
11432,Easy pension transfer,Everything around the transfer was clearly explained and completed efficiently. It gave me more confidence in managing my pension. I was pleased with how easily the transfer went through. No real complaints from me.,5,pension_transfer,2025-02-14
11433,Identity check handled well,My documents were checked without any issues. The identity verification process was quick and straightforward. I would recommend them.,5,identity_verification,2024-07-29
11434,No trouble logging in now,"Support helped me regain access to the account very quickly. Everything felt well organised. I had a login issue at first, but it was resolved quickly. I would recommend them.",5,login_access,2025-03-23
11435,Helpful support team,I was impressed by how professional the customer service was. It gave me more confidence in managing my pension. The support team resolved my issue quickly. I would recommend them.,5,customer_service,2025-01-28
11436,Transfer completed smoothly,My pension transfer was handled smoothly from start to finish. The whole experience felt straightforward. Everything around the transfer was clearly explained and completed efficiently. I would recommend them.,5,pension_transfer,2024-01-22
11437,App works really well,I found the app simple to use and reliable. The online experience was smooth and straightforward. No real complaints from me.,5,website_app,2024-11-09
11438,Retirement withdrawal process was smooth,Taking money from the pension was easier than I expected. The whole experience felt straightforward. No real complaints from me.,5,withdrawals_retirement,2024-11-05
11439,Employer contributions reflected properly,I had no issues with how contributions were handled. The information provided was clear. The payment records were easy to understand and everything matched up. No real complaints from me.,5,contributions,2025-02-09
11440,Helpful support team,"Customer service was polite, efficient and helpful. Everything felt well organised. The support team resolved my issue quickly. A positive experience all round.",5,customer_service,2024-01-18
11441,Retirement estimates easy to understand,The projection tools gave me a useful picture of my retirement planning. The whole experience felt straightforward. The retirement projection was clear and helpful. Very satisfied overall.,5,retirement_projection,2024-03-09
11442,Employer contributions reflected properly,Employer contributions appeared as expected and without delay. The payment records were easy to understand and everything matched up. Very satisfied overall.,5,contributions,2024-07-20
11443,Contribution process was smooth,Employer contributions appeared as expected and without delay. It gave me more confidence in managing my pension. The payment records were easy to understand and everything matched up. No real complaints from me.,4,contributions,2025-05-14
11444,Projection info was clear,The projection tools gave me a useful picture of my retirement planning. It gave me more confidence in managing my pension. The retirement projection was clear and helpful. A positive experience all round.,5,retirement_projection,2024-05-13
11445,Support fixed my login issue,"Getting back into my account was easier than expected. The information provided was clear. I had a login issue at first, but it was resolved quickly. A positive experience all round.",5,login_access,2025-08-08
11446,Reasonable fees,The cost structure seemed reasonable and clear. The information provided was clear. I would happily use the service again.,5,fees_charges,2024-05-09
11447,Pleased with investment performance,The fund performance has been stronger than I expected. The whole experience felt straightforward. Returns have looked solid and the information provided was clear. I would recommend them.,5,fund_performance,2025-08-13
11448,Good returns overall,I have been pleased with how my pension pot has grown. The whole experience felt straightforward. Returns have looked solid and the information provided was clear. Very satisfied overall.,5,fund_performance,2024-04-22
11449,Contribution records look wrong,I noticed problems with how my contributions were recorded. It created unnecessary stress. This needs improvement.,1,contributions,2025-03-24
11450,Good returns overall,The fund performance has been stronger than I expected. Returns have looked solid and the information provided was clear. A positive experience all round.,5,fund_performance,2025-10-26
11451,Nothing special but useful enough,"It was useful enough, just not particularly impressive. It was manageable, just not especially smooth. There is room for improvement.",3,retirement_projection,2025-10-20
11452,Pension transfer was straightforward,My pension transfer was handled smoothly from start to finish. Everything felt well organised. Very satisfied overall.,5,pension_transfer,2025-12-23
11453,Website needs improvement,The website was confusing and harder to use than it should have been. It created unnecessary stress. The online account experience was poor and frustrating. I came away disappointed.,1,website_app,2024-05-03
11454,Easy verification process,The verification process was handled efficiently. It gave me more confidence in managing my pension. I would recommend them.,5,identity_verification,2025-07-14
11455,Online account is simple to navigate,Using the website made managing my pension much easier. The information provided was clear. I found the app simple to use and reliable. A positive experience all round.,5,website_app,2025-09-30
11456,Cannot access my account,The password reset process did not work properly for me. Getting access to the account has been frustrating. Not a good experience overall.,1,login_access,2024-08-15
11457,Documents checked quickly,My documents were checked without any issues. Everything felt well organised. The identity verification process was quick and straightforward. I would recommend them.,5,identity_verification,2025-04-13
11458,Move from old provider was simple,Everything around the transfer was clearly explained and completed efficiently. The whole experience felt straightforward. My pension transfer was handled smoothly from start to finish. A positive experience all round.,5,pension_transfer,2024-01-19
11459,Forecast tool was average,"The retirement projection was okay, but not especially detailed. It was manageable, just not especially smooth. Nothing terrible, but not especially impressive either.",5,retirement_projection,2024-12-20
11460,Transfer process went well,My pension transfer was handled smoothly from start to finish. Everything felt well organised. The process of moving my old pension was straightforward. No real complaints from me.,5,pension_transfer,2025-08-11
11461,Contributions showing correctly,My contributions have been processed correctly and clearly shown. The information provided was clear. The payment records were easy to understand and everything matched up. No real complaints from me.,4,contributions,2025-12-29
11462,Retirement process took too long,I was unhappy with how difficult it was to take my pension. The process felt more difficult than it needed to be. I came away disappointed.,1,withdrawals_retirement,2024-05-12
11463,Payments processed fine,Employer contributions appeared as expected and without delay. It gave me more confidence in managing my pension. I had no issues with how contributions were handled. Very satisfied overall.,5,contributions,2024-04-24
11464,Very helpful team,The team made the whole process much easier for me. The support team resolved my issue quickly. I would recommend them.,5,customer_service,2024-02-07
11465,Easy to get back into account,Getting back into my account was easier than expected. The whole experience felt straightforward. Support helped me regain access to the account very quickly. I would happily use the service again.,5,login_access,2025-10-13
11466,Costs seem too high,I am not happy with the level of fees being charged. I expected better value for money. I came away disappointed.,1,fees_charges,2024-02-04
11467,Website needs improvement,I had problems with the app not working properly. The experience felt poorly managed. The website was confusing and harder to use than it should have been. I would be hesitant to recommend them.,1,website_app,2025-05-11
11468,Payments processed fine,The payment records were easy to understand and everything matched up. Everything felt well organised. Employer contributions appeared as expected and without delay. A positive experience all round.,5,contributions,2024-09-10
11469,Very helpful team,I was impressed by how professional the customer servce was. I would recommend them.,4,customer_service,2025-06-08
11470,App works really well,The website was clear and easy to navigate. The whole experience felt straightforward. No real complaints from me.,5,website_app,2024-03-21
11471,Slow response from support,The support team did not help enough with my issue. The process felt more difficult than it needed to be. I would be hesitant to recommend them.,1,customer_service,2024-11-14
11472,Support was average,"The support I received was acceptable, but nothing special. The service team did what they needed to do. Nothing terrible, but not especially impressive either.",4,customer_service,2024-12-05
11473,Helpful support team,The team made the whole process much easier for me. The whole experience felt straightforward. Very satisfied overall.,5,customer_service,2025-10-20
11474,Pension performing well,The investment performance has given me more confidence in my pension. It gave me more confidence in managing my pension. No real complaints from me.,5,fund_performance,2024-11-25
11475,Excellent customer service,"I was impressed by how professional the customer service was. Everything felt well organised. Customer service was polite, efficient and helpful. A positive experience all round.",5,customer_service,2025-03-11
11476,Acceptable projection information,"It was useful enough, just not particularly impressive. The experience felt fairly ordinary. It was acceptable overall.",3,retirement_projection,2025-03-20
11477,Transfer process went well,The process of moving my old pension was straightforward. Everything felt well organised. Everything around the transfer was clearly explained and completed efficiently. Very satisfied overall.,5,pension_transfer,2024-02-04
11478,Retirement support was helpful,I was pleased with how straightforward the pension access process was. Taking money from the pension was easier than I expected. Very satisfied overall.,5,withdrawals_retirement,2025-02-04
11479,Good returns overall,I have been pleased with how my pension pot has grown. The whole experience felt straightforward. The fund performance has been stronger than I expected. I would recommend them.,5,fund_performance,2025-08-23
11480,Contributions showing correctly,Employer contributions appeared as expected and without delay. The whole experience felt straightforward. I would happily use the service again.,5,contributions,2024-11-16
11481,Support fixed my login issue,"Support helped me regain access to the account very quickly. I had a login issue at first, but it was resolved quickly. I would recommend them.",5,login_access,2025-09-13
11482,Pension performing well,I have been pleased with how my pension pot has grown. The whole experience felt straightforward. The fund performance has been stronger than I expected. A positive experience all round.,5,fund_performance,2025-05-29
11483,Contributions seem fine,Payments were reflected eventually and the process was acceptable. Contribution records looked mostly fine to me. It was fine in the end.,5,contributions,2025-10-01
11484,Identity check handled well,My documents were checked without any issues. Everything felt well organised. The verification process was handled efficiently. I would recommend them.,5,identity_verification,2024-11-04
11485,Mostly fine contribution process,"There was nothing especially good or bad about the way contributions were shown. It was manageable, just not especially smooth. Contribution records looked mostly fine to me. It was fine in the end.",3,contributions,2024-04-11
11486,Great service from support,The team made the whole process much easier for me. The whole experience felt straightforward. The support team resolved my issue quickly. Very satisfied overall.,5,customer_service,2024-06-10
11487,Good returns overall,The fund performance has been stronger than I expected. It gave me more confidence in managing my pension. I have been pleased with how my pension pot has grown. I would happily use the service again.,5,fund_performance,2025-01-09
11488,Excellent customer service,"I was impressed by how professional the customer service was. The whole experience felt straightforward. Customer service was polite, efficient and helpful. A positive experience all round.",5,customer_service,2025-05-28
11489,Easy verification process,I found the ID checks clear and easy to complete. The whole experience felt straightforward. I would happily use the service again.,5,identity_verification,2024-12-09
11490,Payments processed fine,I had no issues with how contributions were handled. It gave me more confidence in managing my pension. Employer contributions appeared as expected and without delay. A positive experience all round.,5,contributions,2024-05-12
11491,Happy with the fee structure,The overall value for money feels good to me. The whole experience felt straightforward. The fees seem fair for the servce being provided. No real complaints from me.,5,fees_charges,2025-01-15
11492,Easy verification process,I found the ID checks clear and easy to complete. Everything felt well organised. The identity verification process was quick and straightforward. I would happily use the service again.,5,identity_verification,2025-12-28
11493,Very helpful team,"Customer servce was polite, efficient and helpful. It gave me more confidence in managing my pension. The team made the whole process much easier for me. No real complaints from me.",5,customer_service,2024-11-03
11494,Employer contributions reflected properly,The payment records were easy to understand and everything matched up. It gave me more confidence in managing my pension. I had no issues with how contributions were handled. I would happily use the service again.,5,contributions,2025-04-10
11495,Very helpful team,The support team resolved my issue quickly. Everything felt well organised. I was impressed by how professional the customer service was. I would recommend them.,5,customer_service,2024-01-27
11496,Good value overall,The cost structure seemed reasonable and clear. The whole experience felt straightforward. The fees seem fair for the service being provided. I would happily use the service again.,5,fees_charges,2024-09-19
11497,Cannot access my account,The password reset process did not work properly for me. The process felt more difficult than it needed to be. Getting access to the account has been frustrating. I would be hesitant to recommend them.,1,login_access,2024-08-13
11498,Easy pension transfer,Everything around the transfer was clearly explained and completed efficiently. It gave me more confidence in managing my pension. I would happily use the service again.,5,pension_transfer,2025-11-20
11499,Contribution process was smooth,Employer contributions appeared as expected and without delay. I would happily use the servce again.,5,contributions,2024-01-16
11500,Payments processed fine,Employer contributions appeared as expected and without delay. Everything felt well organised. The payment records were easy to understand and everything matched up. I would happily use the service again.,5,contributions,2024-05-09
11501,Good experience with taking pension,Taking money from the pension was easier than I expected. Everything felt well organised. The process of accessing my pension in retirement was smooth. I would happily use the service again.,5,withdrawals_retirement,2024-07-21
11502,Transfer completed smoothly,Everything around the transfer was clearly explained and completed efficiently. The whole experience felt straightforward. The process of moving my old pension was straightforward. A positive experience all round.,5,pension_transfer,2024-05-02
11503,Contributions showing correctly,I had no issues with how contributions were handled. Employer contributions appeared as expected and without delay. No real complaints from me.,5,contributions,2025-09-02
11504,Very helpful team,"I was impressed by how professional the customer service was. Everything felt well organised. Customer service was polite, efficient and helpful. I would recommend them.",5,customer_service,2025-01-25
11505,No trouble logging in now,"I had a login issue at first, but it was resolved quickly. Everything felt well organised. Support helped me regain access to the account very quickly. I would happily use the service again.",5,login_access,2024-07-09
11506,Login issue resolved quickly,Support helped me regain access to the account very quickly. Getting back into my account was easier than expected. A positive experience all round.,5,login_access,2024-12-30
11507,Useful pension forecast,The retirement estimate information was presented well. The whole experience felt straightforward. The projection tools gave me a useful picture of my retirement planning. I would happily use the service again.,5,retirement_projection,2025-08-12
11508,Transfer was okay,"Moving my pension was okay overall, though not especially quick. It was acceptable overall.",3,pension_transfer,2025-07-01
11509,No issues with contributions,My contributions have been processed correctly and clearly shown. Everything felt well organised. I had no issues with how contributions were handled. I would happily use the service again.,5,contributions,2025-02-05
11510,Happy with fund performance,The investment performance has given me more confidence in my pension. I have been pleased with how my pension pot has grown. No real complaints from me.,5,fund_performance,2025-09-15
11511,Projection information not helpful,The estimates were unclear and left me with more questions. The experience felt poorly managed. I came away disappointed.,1,retirement_projection,2024-09-29
11512,Charges seem fair,The overall value for money feels good to me. I was happy with the transparency around charges. A positive experience all round.,5,fees_charges,2024-11-16
11513,Accessing pension was easy,I was pleased with how straightforward the pension access process was. The retirement withdrawal process was handled clearly and efficiently. A positive experience all round.,5,withdrawals_retirement,2025-03-05
11514,Support fixed my login issue,"The access problem was sorted without much hassle. It gave me more confidence in managing my pension. I had a login issue at first, but it was resolved quickly. No real complaints from me.",5,login_access,2025-11-22
11515,Very helpful team,I was impressed by how professional the customer service was. It gave me more confidence in managing my pension. I would happily use the service again.,5,customer_service,2025-11-24
11516,Retirement support was helpful,I was pleased with how straightforward the pension access process was. Everything felt well organised. No real complaints from me.,5,withdrawals_retirement,2025-11-16
11517,Pension transfer was straightforward,My pension transfer was handled smoothly from start to finish. It gave me more confidence in managing my pension. The process of moving my old pension was straightforward. I would recommend them.,5,pension_transfer,2025-05-24
11518,Verification was okay,"Document checks were acceptable, although not especially fast. Nothing terrible, but not especially impressive either.",2,identity_verification,2024-06-03
11519,Accessing pension was easy,The process of accessing my pension in retirement was smooth. The whole experience felt straightforward. I was pleased with how straightforward the pension access process was. I would recommend them.,5,withdrawals_retirement,2024-01-14
11520,Access problem sorted,Support helped me regain access to the account very quickly. It gave me more confidence in managing my pension. Very satisfied overall.,5,login_access,2024-02-02
11521,Contribution process was smooth,The payment records were easy to understand and everything matched up. The information provided was clear. My contributions have been processed correctly and clearly shown. Very satisfied overall.,5,contributions,2025-01-13
11522,Password reset did not work,The password reset process did not work properly for me. The process felt more difficult than it needed to be. I came away disappointed.,1,login_access,2024-04-21
11523,No trouble logging in now,Support helped me regain access to the account very quickly. It gave me more confidence in managing my pension. The access problem was sorted without much hassle. I would recommend them.,4,login_access,2025-12-20
11524,Unhappy with pension access,I was unhappy with how difficult it was to take my pension. This needs improvement.,1,withdrawals_retirement,2024-11-17
11525,Verification process was smooth,The verification process was handled efficiently. The information provided was clear. Very satisfied overall.,5,identity_verification,2024-01-01
11526,Strong growth so far,Returns have looked solid and the information provided was clear. It gave me more confidence in managing my pension. Very satisfied overall.,5,fund_performance,2025-12-14
11527,Disappointing customer service,The support team did not help enough with my issue. The process felt more difficult than it needed to be. Responses took too long and the problem was not handled well. I expected much better.,1,customer_service,2025-09-24
11528,Reasonable help overall,"Customer service was okay overall. It more or less did the job. Support was fine, although not especially memorable. A fairly average experience overall.",5,customer_service,2024-11-23
11529,Move from old provider was simple,The process of moving my old pension was straightforward. It gave me more confidence in managing my pension. I was pleased with how easily the transfer went through. No real complaints from me.,5,pension_transfer,2025-04-02
11530,Great service from support,"Customer service was polite, efficient and helpful. The information provided was clear. The support team resolved my issue quickly. Very satisfied overall.",5,customer_service,2025-10-06
11531,Documents checked quickly,I found the ID checks clear and easy to complete. The verification process was handled efficiently. I would recommend them.,5,identity_verification,2024-10-28
11532,Locked out of account,The password reset process did not work properly for me. Not a good experience overall.,1,login_access,2024-11-16
11533,Access problem sorted,The access problem was sorted without much hassle. The whole experience felt straightforward. Getting back into my account was easier than expected. No real complaints from me.,5,login_access,2024-09-17
11534,Pension growth has been weak,The investment performance has been underwhelming for me. I expected much better.,1,fund_performance,2024-05-29
11535,Easy pension transfer #11535,My pension transfer was handled smoothly from start to finish. The whole experience felt straightforward. No real complaints from me. Ref 11535.,5,pension_transfer,2025-06-24
